# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = AnnexJ_model
# start_datetime = 2023-10-02 19:46:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/AnnexJ_data_1.json
# init = 2 (Default)
# random
#   seed = 4179057733 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/AnnexJ_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,Kmat_MPa_m_pred,mu_pred
-158.792,0.683005,0.987023,1,3,0,159.251,34.5672,55.402,73.1113
-158.106,1,0.987023,1,1,0,158.718,35.7526,30.4997,73.1113
-157.469,1,0.987023,1,1,0,157.939,37.5525,59.5018,73.1113
-157.756,0.92791,0.987023,1,1,0,157.773,36.582,87.6133,73.1113
-157.875,0.968823,0.987023,1,1,0,157.983,36.2732,83.1299,73.1113
-157.348,0.933238,0.987023,1,3,0,158.317,41.1694,116.43,73.1113
-157.382,0.962025,0.987023,1,3,0,157.675,37.9709,144.167,73.1113
-157.4,0.995442,0.987023,1,1,0,157.432,37.8747,126.459,73.1113
-157.532,0.760361,0.987023,2,3,0,159.29,42.173,147.206,73.1113
-157.401,0.826044,0.987023,2,3,0,159.2,37.871,94.9041,73.1113
-157.257,0.985774,0.987023,1,3,0,157.496,40.2857,12.1112,73.1113
-158.653,0.732672,0.987023,1,3,0,158.953,45.4962,61.4347,73.1113
-157.373,0.987186,0.987023,1,3,0,158.466,41.3383,37.7849,73.1113
-157.999,0.902947,0.987023,1,3,0,158.013,43.8242,66.4287,73.1113
-157.616,1,0.987023,1,1,0,157.935,42.5301,33.9479,73.1113
-157.401,1,0.987023,1,1,0,157.573,41.5055,-5.92159,73.1113
-157.457,0.995797,0.987023,2,3,0,157.482,41.8135,72.2714,73.1113
-157.713,0.944708,0.987023,1,1,0,157.722,42.8967,56.5841,73.1113
-159.679,0.752403,0.987023,1,3,0,159.728,47.5741,40.2067,73.1113
-157.762,0.969846,0.987023,1,3,0,159.308,43.0719,123.475,73.1113
-157.679,0.89186,0.987023,1,3,0,158.859,36.8057,31.6556,73.1113
-157.715,0.846404,0.987023,1,3,0,158.836,42.9034,119.198,73.1113
-157.604,0.908006,0.987023,1,3,0,158.651,37.0433,68.3418,73.1113
-158.032,0.892454,0.987023,1,1,0,158.062,35.9099,106.935,73.1113
-157.862,1,0.987023,1,1,0,158.113,36.3051,16.409,73.1113
-157.299,1,0.987023,1,3,0,157.738,38.5321,108.984,73.1113
-157.403,0.959896,0.987023,2,3,0,157.615,37.863,52.8573,73.1113
-157.243,0.991879,0.987023,1,3,0,157.453,40.0098,57.0946,73.1113
-158.519,0.829545,0.987023,2,3,0,158.758,45.1868,77.7584,73.1113
-157.655,1,0.987023,1,1,0,158.334,42.6818,-21.4296,73.1113
-157.455,1,0.987023,1,1,0,157.625,41.8045,78.3911,73.1113
-157.438,0.94076,0.987023,2,3,0,158.048,37.69,100.137,73.1113
-157.366,0.954861,0.987023,1,3,0,157.79,41.2871,152.199,73.1113
-157.486,0.973085,0.987023,1,1,0,157.495,41.9592,34.6546,73.1113
-157.549,0.923145,0.987023,1,3,0,158.187,37.2369,25.8882,73.1113
-158.501,0.775212,0.987023,1,1,0,158.502,35.0222,46.0102,73.1113
-158.567,0.981442,0.987023,1,1,0,158.892,34.9139,56.6388,73.1113
-158.067,1,0.987023,1,1,0,158.559,35.8335,46.7835,73.1113
-158.993,0.770932,0.987023,1,1,0,159.078,34.283,87.8904,73.1113
-157.288,1,0.987023,1,3,0,158.71,38.6272,81.1268,73.1113
-157.296,0.982067,0.987023,1,3,0,157.43,40.7498,23.9442,73.1113
-157.241,0.898869,0.987023,2,3,0,158.011,39.3056,85.8358,73.1113
-157.418,0.950783,0.987023,1,3,0,157.514,41.6058,54.2153,73.1113
-157.437,0.995665,0.987023,1,1,0,157.474,41.7113,88.2563,73.1113
-157.236,0.997404,0.987023,1,3,0,157.457,39.5727,76.8164,73.1113
-158.164,0.802003,0.987023,1,3,0,158.371,35.6334,64.7154,73.1113
-158.164,0.925523,0.987023,1,1,0,158.555,35.6334,49.1868,73.1113
-157.784,1,0.987023,1,1,0,158.138,36.505,75.0987,73.1113
-158.062,0.975944,0.987023,2,3,0,158.152,35.8445,127.169,73.1113
-157.32,1,0.987023,1,3,0,157.895,38.3607,-63.1117,73.1113
-157.312,1,0.987023,1,1,0,157.335,38.4221,54.8511,73.1113
-157.321,0.997916,0.987023,1,1,0,157.337,38.3589,82.5211,73.1113
-158.269,0.826326,0.987023,1,3,0,158.307,35.4318,35.4987,73.1113
-157.92,1,0.987023,1,1,0,158.288,36.1628,90.7747,73.1113
-157.746,1,0.987023,1,1,0,157.97,36.6096,46.9828,73.1113
-157.238,0.997495,0.987023,1,3,0,157.721,39.4455,51.6214,73.1113
-157.237,0.996344,0.987023,2,3,0,157.262,39.7725,22.481,73.1113
-157.362,0.968045,0.987023,1,3,0,157.408,38.0861,94.5845,73.1113
-157.238,0.999468,0.987023,1,3,0,157.352,39.447,121.69,73.1113
-159.446,0.733925,0.987023,2,3,0,159.673,47.1381,159.108,73.1113
-157.614,0.98003,0.987023,2,7,0,159.001,37.0101,83.1961,73.1113
-157.703,0.857108,0.987023,2,3,0,158.829,42.859,102.738,73.1113
-157.342,0.997392,0.987023,1,3,0,157.624,41.1246,2.17749,73.1113
-158.678,0.866929,0.987023,2,3,0,158.773,34.7387,24.5344,73.1113
-157.249,0.971017,0.987023,1,3,0,158.82,40.1476,104.231,73.1113
-158.858,0.691993,0.987023,1,3,0,159.257,45.95,18.7724,73.1113
-157.258,1,0.987023,2,3,0,158.826,40.2982,56.096,73.1113
-157.543,0.919718,0.987023,1,3,0,157.729,37.2585,148.861,73.1113
-160.764,0.526906,0.987023,1,3,0,160.834,32.3626,41.358,73.1113
-160.627,1,0.987023,2,7,0,160.627,49.2102,105.907,73.1113
-158.663,1,0.987023,1,1,0,160.251,45.5186,121.088,73.1113
-158.114,1,0.987023,1,1,0,158.626,44.1525,114.914,73.1113
-158.542,0.914289,0.987023,1,1,0,158.639,45.2399,121.245,73.1113
-159.478,0.826978,0.987023,1,1,0,159.57,47.199,10.1185,73.1113
-160.805,0.772079,0.987023,1,1,0,160.985,49.4984,74.677,73.1113
-158.561,1,0.987023,1,1,0,160.358,45.2846,-13.1306,73.1113
-157.812,1,0.987023,2,3,0,158.416,43.2407,19.7682,73.1113
-157.618,1,0.987023,2,3,0,157.814,42.5348,65.515,73.1113
-157.28,0.972615,0.987023,1,3,0,157.842,38.7069,87.29,73.1113
-157.371,0.88944,0.987023,2,3,0,158.013,41.3201,87.0914,73.1113
-157.636,0.942117,0.987023,1,1,0,157.636,42.6059,109.078,73.1113
-157.763,0.922956,0.987023,2,3,0,158.492,43.0751,4.8279,73.1113
-157.483,1,0.987023,1,1,0,157.712,41.9455,72.2713,73.1113
-157.472,1,0.987023,2,3,0,157.532,41.8902,164.682,73.1113
-157.472,0.843804,0.987023,1,3,0,158.336,41.8902,88.0161,73.1113
-157.316,0.969768,0.987023,1,3,0,157.737,38.391,95.0354,73.1113
-157.24,0.99984,0.987023,1,3,0,157.304,39.3392,68.9069,73.1113
-157.24,0.954309,0.987023,2,3,0,157.54,39.9061,95.6965,73.1113
-159.17,0.760602,0.987023,2,3,0,159.461,46.5983,103.905,73.1113
-157.339,0.979081,0.987023,2,3,0,159.333,41.1049,149.449,73.1113
-157.257,0.999686,0.987023,1,3,0,157.321,40.286,86.467,73.1113
-157.801,0.891364,0.987023,1,3,0,157.878,43.2045,60.7981,73.1113
-158.148,0.928406,0.987023,1,1,0,158.202,44.2463,116.582,73.1113
-158.904,0.854651,0.987023,1,1,0,158.96,46.0486,12.5997,73.1113
-158.949,0.993304,0.987023,2,7,0,158.952,34.3441,63.4248,73.1113
-157.352,1,0.987023,1,3,0,158.606,38.1501,33.4683,73.1113
-157.388,0.990859,0.987023,1,1,0,157.409,37.9395,-1.52423,73.1113
-158.173,0.753022,0.987023,1,3,0,159.079,44.3149,50.9721,73.1113
-157.546,1,0.987023,1,1,0,158.037,42.2364,100.59,73.1113
-157.976,0.970096,0.987023,2,3,0,157.983,43.7551,91.3179,73.1113
-157.36,0.970675,0.987023,2,3,0,158.248,41.2503,24.7773,73.1113
-157.248,0.995431,0.987023,2,3,0,157.396,40.1224,118.649,73.1113
-157.426,0.949265,0.987023,1,3,0,157.538,37.7463,52.7142,73.1113
-157.606,0.954701,0.987023,1,1,0,157.624,37.0369,47.97,73.1113
-157.795,0.951349,0.987023,1,1,0,157.853,36.4771,82.8214,73.1113
-158.519,0.820299,0.987023,1,1,0,158.563,34.9923,97.4546,73.1113
-157.382,0.895995,0.987023,1,3,0,159.167,41.3932,52.2499,73.1113
-157.302,1,0.987023,1,1,0,157.366,40.7985,63.4112,73.1113
-157.253,0.999921,0.987023,2,7,0,157.29,39.0632,143.314,73.1113
-159.047,0.713587,0.987023,2,3,0,159.972,34.209,106.694,73.1113
-159.575,0.855223,0.987023,1,1,0,159.976,33.5554,147.318,73.1113
-157.272,1,0.987023,1,3,0,159.251,38.7994,55.3775,73.1113
-157.703,0.916413,0.987023,1,3,0,157.726,36.7329,31.3041,73.1113
-157.696,1,0.987023,2,7,0,157.697,42.836,112.881,73.1113
-157.537,1,0.987023,1,1,0,157.696,42.1965,59.4717,73.1113
-157.797,0.944452,0.987023,1,1,0,157.818,43.19,129.904,73.1113
-157.59,1,0.987023,2,3,0,157.788,42.4211,67.1011,73.1113
-158.061,0.902566,0.987023,1,1,0,158.07,44.0024,83.3898,73.1113
-157.757,1,0.987023,1,1,0,158.048,43.0527,110.518,73.1113
-157.428,0.931939,0.987023,1,3,0,158.376,37.7363,40.4966,73.1113
-157.49,0.99479,0.987023,2,3,0,157.525,37.4653,-11.6883,73.1113
-158.176,0.834424,0.987023,1,1,0,158.177,35.6112,68.0759,73.1113
-157.268,0.960428,0.987023,1,3,0,158.398,40.4339,69.7889,73.1113
-157.748,0.871661,0.987023,1,3,0,158.038,36.6035,73.8706,73.1113
-157.243,0.986078,0.987023,1,3,0,157.825,40.0016,-1.08607,73.1113
-158.061,0.828384,0.987023,1,3,0,158.251,44.0028,74.5268,73.1113
-159.034,0.816559,0.987023,1,1,0,159.058,46.321,46.1709,73.1113
-157.653,0.980807,0.987023,1,3,0,158.753,42.6731,102.751,73.1113
-158.24,0.88093,0.987023,1,1,0,158.248,44.4923,115.051,73.1113
-158.094,1,0.987023,1,1,0,158.36,44.0963,92.3951,73.1113
-157.236,0.992888,0.987023,1,3,0,158.172,39.6198,70.4573,73.1113
-157.236,0.641351,0.987023,1,3,0,159.073,39.6198,150.027,73.1113
-159.1,0.630711,0.987023,1,3,0,159.757,46.4574,72.0436,73.1113
-157.237,0.987047,0.987023,1,3,0,159.268,39.7379,92.8191,73.1113
-158.087,0.813278,0.987023,1,3,0,158.341,44.0761,38.3557,73.1113
-158.388,0.938516,0.987023,1,1,0,158.504,44.8697,59.5216,73.1113
-157.236,0.993284,0.987023,1,3,0,158.483,39.6869,49.4329,73.1113
-158.539,0.731988,0.987023,1,3,0,158.849,34.9597,44.6559,73.1113
-157.581,0.832212,0.987023,1,3,0,159.72,42.3848,87.7426,73.1113
-159.124,0.789487,0.987023,1,3,0,159.167,46.5059,169.482,73.1113
-158.677,1,0.987023,1,1,0,159.232,45.5502,6.96513,73.1113
-157.788,1,0.987023,2,3,0,158.493,43.1591,102.638,73.1113
-157.422,0.85341,0.987023,2,3,0,159.144,37.7679,116.818,73.1113
-157.295,1,0.987023,1,1,0,157.391,38.5649,74.5404,73.1113
-157.401,0.737307,0.987023,2,3,0,159.383,41.5096,58.7122,73.1113
-157.266,0.985262,0.987023,1,3,0,157.525,38.8734,39.9702,73.1113
-157.261,1,0.987023,1,1,0,157.27,38.9312,28.5603,73.1113
-157.237,0.999932,0.987023,1,3,0,157.258,39.4677,107.672,73.1113
-157.238,0.999281,0.987023,2,3,0,157.243,39.8234,19.9221,73.1113
-157.239,0.943818,0.987023,2,3,0,157.605,39.885,18.4404,73.1113
-157.682,0.902506,0.987023,1,3,0,157.782,42.782,102.677,73.1113
-157.405,1,0.987023,2,3,0,157.622,41.5301,72.6302,73.1113
-157.379,0.952632,0.987023,2,7,0,157.762,37.9866,43.8441,73.1113
-157.666,0.775653,0.987023,2,3,0,158.962,42.722,109.292,73.1113
-157.745,0.880335,0.987023,1,3,0,158.816,36.6133,87.8958,73.1113
-157.408,1,0.987023,1,1,0,157.662,37.8374,62.3382,73.1113
-157.352,0.960376,0.987023,1,3,0,157.719,41.1982,15.749,73.1113
-157.246,1,0.987023,2,3,0,157.329,39.1926,59.2707,73.1113
-157.3,0.895179,0.987023,2,3,0,157.933,40.7819,76.9302,73.1113
-157.937,0.885996,0.987023,1,3,0,157.985,43.6397,33.7177,73.1113
-157.245,0.998699,0.987023,2,3,0,157.939,40.0505,132.082,73.1113
-157.237,0.999981,0.987023,1,3,0,157.243,39.7884,88.9586,73.1113
-157.238,0.974268,0.987023,2,3,0,157.405,39.4244,53.3553,73.1113
-157.315,0.983326,0.987023,1,3,0,157.325,38.3999,152.575,73.1113
-157.51,0.91858,0.987023,1,3,0,157.842,42.0731,159.551,73.1113
-157.476,0.926794,0.987023,2,3,0,158.254,37.5209,95.7124,73.1113
-157.239,0.999071,0.987023,1,3,0,157.456,39.3872,77.768,73.1113
-157.42,0.951338,0.987023,1,3,0,157.506,41.6187,77.1525,73.1113
-157.276,0.872696,0.987023,2,3,0,158.404,38.7472,57.3588,73.1113
-157.239,0.997707,0.987023,1,3,0,157.291,39.8496,51.03,73.1113
-157.297,0.792284,0.987023,2,3,0,158.754,40.7527,40.9583,73.1113
-157.419,0.972199,0.987023,1,1,0,157.42,41.613,-10.2044,73.1113
-157.268,0.983905,0.987023,1,3,0,157.554,38.8457,99.7406,73.1113
-157.268,0.990901,0.987023,1,3,0,157.346,40.4458,89.9606,73.1113
-157.476,0.935127,0.987023,1,3,0,157.664,37.523,67.7649,73.1113
-157.847,0.907519,0.987023,1,1,0,157.859,36.3419,73.4841,73.1113
-157.706,1,0.987023,1,1,0,157.901,36.7255,68.4617,73.1113
-157.255,1,0.987023,2,3,0,157.64,40.2461,14.5915,73.1113
-157.267,0.991341,0.987023,1,3,0,157.32,38.861,55.639,73.1113
-157.274,0.988967,0.987023,1,3,0,157.354,40.5156,37.4295,73.1113
-158.003,0.861372,0.987023,1,3,0,158.093,43.8345,137.897,73.1113
-159.238,0.773004,0.987023,1,1,0,159.243,46.734,122.743,73.1113
-157.634,0.990844,0.987023,2,7,0,158.851,36.945,94.2062,73.1113
-157.818,0.84127,0.987023,1,3,0,158.957,43.2606,54.2863,73.1113
-157.321,0.952779,0.987023,1,3,0,158.211,38.3585,72.5525,73.1113
-157.265,1,0.987023,1,1,0,157.308,38.8743,23.6282,73.1113
-157.936,0.867294,0.987023,1,3,0,157.992,36.126,175.504,73.1113
-157.302,1,0.987023,1,3,0,157.798,38.5042,27.9197,73.1113
-157.944,0.811031,0.987023,1,3,0,158.491,43.6584,67.521,73.1113
-157.237,0.997704,0.987023,1,3,0,157.971,39.7918,37.9285,73.1113
-157.263,0.996796,0.987023,2,3,0,157.265,38.9032,54.1964,73.1113
-158.035,0.900854,0.987023,2,3,0,158.072,43.9284,102.736,73.1113
-158.79,0.853927,0.987023,1,1,0,158.83,45.8013,110.243,73.1113
-157.333,0.977863,0.987023,2,3,0,158.969,41.0592,130.779,73.1113
-157.362,0.993468,0.987023,1,1,0,157.378,41.2621,94.2685,73.1113
-157.811,0.855318,0.987023,1,3,0,158.359,36.4356,91.2369,73.1113
-157.314,1,0.987023,1,3,0,157.693,38.4086,65.6195,73.1113
-157.239,0.999768,0.987023,1,3,0,157.304,39.4018,95.6872,73.1113
-157.326,0.988375,0.987023,2,3,0,157.332,41.0047,117.699,73.1113
-157.236,0.676958,0.987023,2,3,0,160.504,39.6656,57.5261,73.1113
-157.236,0.995726,0.987023,2,3,0,157.263,39.6722,41.1005,73.1113
-157.387,0.963207,0.987023,1,3,0,157.431,37.943,116.602,73.1113
-157.238,0.997046,0.987023,2,3,0,157.408,39.4209,20.7278,73.1113
-157.24,0.994979,0.987023,2,3,0,157.271,39.9267,-6.96939,73.1113
-157.268,0.990806,0.987023,1,3,0,157.294,38.8402,52.1344,73.1113
-158.245,0.801818,0.987023,2,3,0,158.826,44.5065,13.1984,73.1113
-157.755,1,0.987023,2,3,0,158.169,43.0465,6.77419,73.1113
-157.453,1,0.987023,1,1,0,157.693,41.792,70.36,73.1113
-158.097,0.870686,0.987023,2,3,0,158.682,44.106,72.3215,73.1113
-157.878,1,0.987023,1,1,0,158.141,43.4536,120.726,73.1113
-157.871,1,0.987023,2,3,0,158.016,43.4328,19.7544,73.1113
-157.599,1,0.987023,1,1,0,157.841,42.4607,14.0316,73.1113
-158.132,0.870145,0.987023,2,3,0,158.926,44.2029,56.7135,73.1113
-157.987,1,0.987023,1,1,0,158.23,43.7872,80.2688,73.1113
-157.236,0.996171,0.987023,1,3,0,158.034,39.7073,47.2361,73.1113
-157.238,0.99938,0.987023,1,3,0,157.24,39.4245,46.5903,73.1113
-158.144,0.857246,0.987023,2,3,0,158.469,35.6738,40.4389,73.1113
-157.24,0.996408,0.987023,1,3,0,158.086,39.3666,32.7266,73.1113
-157.269,0.92242,0.987023,2,3,0,157.741,40.454,29.1078,73.1113
-157.269,0.678084,0.987023,1,3,0,159.039,40.454,121.386,73.1113
-157.259,0.993269,0.987023,2,3,0,157.332,38.9655,100.777,73.1113
-157.312,0.977004,0.987023,1,3,0,157.404,40.8902,119.884,73.1113
-158.674,0.760739,0.987023,1,3,0,158.849,45.5439,148.794,73.1113
-159.586,0.943941,0.987023,2,3,0,159.702,47.4029,37.5162,73.1113
-157.58,0.972648,0.987023,1,3,0,159.251,42.38,71.0653,73.1113
-158.11,0.800971,0.987023,1,3,0,159.238,35.7437,78.4074,73.1113
-158.214,0.971765,0.987023,1,1,0,158.421,35.5364,32.4652,73.1113
-157.307,1,0.987023,1,3,0,158.027,38.4654,15.3523,73.1113
-157.829,0.938811,0.987023,2,3,0,157.832,43.2957,107.278,73.1113
-157.895,0.849702,0.987023,1,3,0,159.336,36.2229,167.643,73.1113
-157.236,0.995354,0.987023,1,3,0,157.897,39.6264,14.1718,73.1113
-157.275,0.993953,0.987023,2,3,0,157.284,38.7612,62.7633,73.1113
-157.819,0.894565,0.987023,1,3,0,157.85,36.4141,60.7201,73.1113
-157.819,0.747116,0.987023,1,3,0,159.588,36.4141,153.616,73.1113
-158.11,0.737646,0.987023,1,3,0,159.805,44.1409,62.1741,73.1113
-157.323,0.993056,0.987023,1,3,0,157.986,40.984,7.96935,73.1113
-157.528,0.921648,0.987023,1,3,0,157.862,37.3135,92.1212,73.1113
-157.309,1,0.987023,1,1,0,157.473,38.4452,53.7846,73.1113
-157.304,0.9741,0.987023,2,3,0,157.522,40.8231,57.8969,73.1113
-157.792,0.915543,0.987023,1,3,0,157.816,43.1731,72.6144,73.1113
-157.304,1,0.987023,2,3,0,157.678,38.49,83.0244,73.1113
-157.24,0.996312,0.987023,1,3,0,157.328,39.9015,84.7617,73.1113
-157.427,0.9593,0.987023,1,3,0,157.459,41.6526,49.0057,73.1113
-157.409,1,0.987023,1,1,0,157.458,41.5517,101.038,73.1113
-157.689,0.979747,0.987023,2,3,0,157.692,42.8093,35.7926,73.1113
-157.416,1,0.987023,1,1,0,157.631,41.5926,-0.0183629,73.1113
-157.236,1,0.987023,2,3,0,157.401,39.5899,62.5686,73.1113
-158.148,0.804622,0.987023,1,3,0,158.355,35.6657,51.5666,73.1113
-157.544,1,0.987023,1,1,0,157.997,37.2525,75.2313,73.1113
-157.325,1,0.987023,2,3,0,157.489,38.3249,-5.3471,73.1113
-157.266,1,0.987023,1,1,0,157.311,38.8724,46.2318,73.1113
-158.34,0.791645,0.987023,1,3,0,158.449,35.3013,43.9928,73.1113
-158.572,0.936758,0.987023,1,1,0,158.819,34.9066,52.3067,73.1113
-157.357,1,0.987023,2,3,0,158.344,41.2268,164.597,73.1113
-157.569,0.912276,0.987023,1,3,0,157.99,37.1635,37.8871,73.1113
-157.791,0.943299,0.987023,1,1,0,157.836,36.4878,126.347,73.1113
-158.336,0.954069,0.987023,2,3,0,158.395,35.3091,45.7764,73.1113
-158.977,0.832986,0.987023,1,1,0,159.161,34.3043,57.0218,73.1113
-159.762,0.792107,0.987023,1,1,0,160.105,33.3458,53.6889,73.1113
-157.628,0.770513,0.987023,1,3,0,161.287,42.5748,100.011,73.1113
-157.716,0.980832,0.987023,1,1,0,157.783,42.9076,114.209,73.1113
-157.246,0.984494,0.987023,1,3,0,157.843,39.1821,140.695,73.1113
-157.295,0.982513,0.987023,1,3,0,157.35,40.7358,113.698,73.1113
-157.255,0.947538,0.987023,2,3,0,157.667,39.0266,114.829,73.1113
-157.523,0.946495,0.987023,1,3,0,157.54,37.3339,13.5521,73.1113
-157.395,1,0.987023,1,1,0,157.508,37.9001,56.8128,73.1113
-157.237,0.998683,0.987023,2,3,0,157.405,39.5231,58.4046,73.1113
-157.743,0.878705,0.987023,1,3,0,157.924,43.0025,118.896,73.1113
-157.244,1,0.987023,2,3,0,157.664,39.2393,59.3883,73.1113
-157.289,0.765416,0.987023,2,3,0,159.084,40.6778,-2.51762,73.1113
-157.287,0.946624,0.987023,2,3,0,157.696,38.6352,87.5113,73.1113
-157.299,0.984721,0.987023,2,3,0,157.421,38.5335,-50.6907,73.1113
-157.28,0.985477,0.987023,1,3,0,157.415,40.5846,112.29,73.1113
-157.364,0.993596,0.987023,2,3,0,157.364,41.2773,49.9462,73.1113
-157.713,0.965397,0.987023,2,7,0,157.714,36.7038,48.0755,73.1113
-157.488,0.905112,0.987023,1,3,0,158.435,41.9702,105.877,73.1113
-157.236,1,0.987023,2,3,0,157.469,39.6071,84.8363,73.1113
-159.278,0.61893,0.987023,1,3,0,159.706,33.9105,80.5075,73.1113
-157.674,1,0.987023,1,1,0,158.839,36.8204,41.4313,73.1113
-157.236,0.997699,0.987023,2,3,0,157.695,39.5648,40.0633,73.1113
-160.097,0.628604,0.987023,2,3,0,161.336,32.9937,68.4754,73.1113
-157.271,0.845036,0.987023,2,3,0,161.377,38.8061,107.322,73.1113
-157.431,0.942631,0.987023,1,3,0,157.619,41.6741,67.9103,73.1113
-157.267,0.999113,0.987023,1,3,0,157.397,40.4262,56.8951,73.1113
-157.237,0.915628,0.987023,2,3,0,157.845,39.4917,99.6635,73.1113
-157.487,0.936772,0.987023,1,3,0,157.583,41.965,26.416,73.1113
-157.645,0.965588,0.987023,1,1,0,157.67,42.6427,105.723,73.1113
-157.645,0.693568,0.987023,1,3,0,159.584,42.6427,92.378,73.1113
-158.344,0.86007,0.987023,1,1,0,158.347,44.7588,40.8571,73.1113
-157.392,1,0.987023,2,3,0,158.116,37.9185,-11.8004,73.1113
-157.406,0.996545,0.987023,1,1,0,157.441,37.8475,24.8078,73.1113
-157.638,0.882609,0.987023,1,3,0,158.234,42.6162,122.382,73.1113
-157.811,0.962968,0.987023,1,1,0,157.863,43.2369,60.347,73.1113
-157.868,0.987785,0.987023,1,1,0,157.981,43.4225,96.8153,73.1113
-158.36,0.966871,0.987023,2,3,0,158.406,44.8005,51.5858,73.1113
-157.251,1,0.987023,2,3,0,158.179,39.0904,74.6768,73.1113
-157.46,0.937459,0.987023,1,3,0,157.608,41.8271,-0.261772,73.1113
-157.274,1,0.987023,2,3,0,157.415,38.7767,92.3862,73.1113
-157.237,0.998416,0.987023,1,3,0,157.284,39.7853,104.968,73.1113
-158.632,0.713706,0.987023,1,3,0,159.061,45.4494,70.3678,73.1113
-158.154,1,0.987023,1,1,0,158.628,44.2627,147.124,73.1113
-157.763,1,0.987023,2,3,0,158.111,43.0735,78.2227,73.1113
-158.292,0.892809,0.987023,1,1,0,158.318,44.6282,94.6336,73.1113
-157.238,0.997602,0.987023,1,3,0,158.348,39.8054,4.95102,73.1113
-157.954,0.898766,0.987023,2,3,0,158.119,36.083,13.0579,73.1113
-157.641,1,0.987023,1,1,0,157.921,36.9219,132.882,73.1113
-157.243,0.998938,0.987023,1,3,0,157.598,39.2549,13.2487,73.1113
-157.293,0.754212,0.987023,2,3,0,159.197,40.7182,139.309,73.1113
-158.098,0.852835,0.987023,1,3,0,158.181,44.1085,68.7219,73.1113
-157.336,1,0.987023,2,3,0,157.92,38.2494,20.2426,73.1113
-157.363,0.8807,0.987023,2,3,0,158.2,41.2728,130.382,73.1113
-157.808,0.908075,0.987023,2,3,0,158.188,43.226,36.433,73.1113
-158.104,0.938511,0.987023,1,1,0,158.167,44.124,46.4485,73.1113
-157.316,0.993188,0.987023,1,3,0,157.985,40.9239,58.6949,73.1113
-157.316,0.907992,0.987023,1,3,0,157.758,40.9239,102.224,73.1113
-157.549,0.945896,0.987023,2,3,0,157.785,42.2482,137.708,73.1113
-157.405,0.948471,0.987023,1,3,0,158.028,37.8505,112.968,73.1113
-157.239,0.996082,0.987023,2,3,0,157.432,39.3794,37.3484,73.1113
-157.239,0.671339,0.987023,1,3,0,159.032,39.3794,100.828,73.1113
-157.738,0.891698,0.987023,1,3,0,157.825,36.6339,80.027,73.1113
-157.877,0.963556,0.987023,1,1,0,157.977,36.2684,106.332,73.1113
-157.369,0.926342,0.987023,1,3,0,158.374,41.3111,86.5396,73.1113
-157.257,0.999458,0.987023,1,3,0,157.346,40.2761,-5.15171,73.1113
-157.512,0.927188,0.987023,1,3,0,157.682,37.375,11.6074,73.1113
-157.747,0.834465,0.987023,2,7,0,158.619,43.0184,62.7053,73.1113
-157.239,1,0.987023,2,3,0,157.681,39.3967,88.6553,73.1113
-157.239,0.91036,0.987023,1,3,0,157.654,39.3967,119.207,73.1113
-157.595,0.921546,0.987023,1,3,0,157.657,37.0735,29.8954,73.1113
-158.107,0.95746,0.987023,2,3,0,158.13,35.749,2.81563,73.1113
-157.829,1,0.987023,1,1,0,158.133,36.3891,82.3931,73.1113
-158.231,0.896304,0.987023,1,1,0,158.315,35.5036,129.764,73.1113
-157.254,0.999226,0.987023,1,3,0,158.109,39.0408,116.469,73.1113
-157.352,0.982237,0.987023,1,3,0,157.354,38.1471,86.076,73.1113
-157.518,0.927949,0.987023,2,3,0,157.919,37.3507,43.943,73.1113
-158.957,0.604418,0.987023,1,3,0,160.672,46.16,60.1708,73.1113
-158.412,1,0.987023,1,1,0,158.976,44.9281,81.0957,73.1113
-157.275,1,0.987023,2,3,0,158.193,38.7619,70.6812,73.1113
-157.335,0.924513,0.987023,2,3,0,157.773,41.0714,50.1517,73.1113
-157.739,0.967524,0.987023,2,3,0,157.74,36.6308,76.7497,73.1113
-157.708,0.839471,0.987023,2,3,0,159.078,36.7197,-21.3636,73.1113
-158.03,0.972383,0.987023,2,3,0,158.095,35.9131,81.6959,73.1113
