# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = normal_model
# start_datetime = 2023-10-02 10:28:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/normal_data_1.json
# init = 2 (Default)
# random
#   seed = 4145551467 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/normal_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_k,sigma_k,Kmat_pred
-41.259,0.979925,0.495758,3,7,0,42.3502,148.888,1.2425,148.739
-40.3626,0.958567,0.495758,2,7,0,41.3766,149.19,3.39548,147.826
-40.2903,0.987721,0.495758,2,7,0,40.6852,144.826,5.55561,145.951
-40.1516,0.98887,0.495758,2,7,0,40.4939,145.947,7.7803,126.781
-40.4005,0.987253,0.495758,2,3,0,40.5075,144.359,5.56503,138.321
-42.6349,0.794085,0.495758,2,7,0,44.1324,140.809,2.64016,136.314
-40.1319,0.998509,0.495758,2,3,0,42.717,146.994,4.11654,149.814
-40.1503,0.980819,0.495758,3,7,0,40.6932,147.022,3.99282,144.966
-40.9816,0.955382,0.495758,1,3,0,42.1226,147.276,1.5251,146.529
-40.3178,0.883457,0.495758,1,3,0,42.0827,148.945,3.45062,150.055
-40.1117,0.994715,0.495758,2,7,0,40.4696,146.399,4.6248,143.279
-40.5596,0.957705,0.495758,3,7,0,41.3562,145.848,2.78989,143.319
-40.6216,0.998891,0.495758,2,3,0,40.7757,146.586,2.33846,142.933
-40.9613,0.93943,0.495758,2,7,0,41.8287,142.557,5.78447,140.369
-42.4929,1,0.495758,2,3,0,42.7119,140.03,14.2652,108.261
-40.6418,0.952576,0.495758,2,3,0,42.8161,145.285,2.87022,145.065
-42.2796,0.946603,0.495758,2,7,0,43.2509,139.749,6.10879,133.844
-41.1272,1,0.495758,3,7,0,42.4722,143.034,11.0495,159.431
-41.6845,0.999783,0.495758,2,3,0,41.9101,140.649,6.97803,136.345
-41.1739,1,0.495758,2,3,0,41.7507,142.008,9.42461,140.687
-40.3216,0.998385,0.495758,2,7,0,41.4261,149.725,4.00316,136.666
-40.8009,0.963609,0.495758,3,7,0,40.9627,145.806,2.15853,145.207
-41.9471,0.921368,0.495758,2,7,0,42.3419,141.747,2.9805,142.901
-40.5275,1,0.495758,2,3,0,42.02,145.883,10.3136,151.402
-40.1541,0.928028,0.495758,2,3,0,40.8557,145.725,5.09043,138.245
-40.4207,0.984199,0.495758,2,3,0,40.4434,145.583,9.53637,155.983
-40.2752,1,0.495758,2,7,0,40.4639,148.997,3.6743,154.143
-40.2322,0.994676,0.495758,2,7,0,40.4523,150.051,8.01267,158.181
-40.3249,0.9402,0.495758,2,7,0,41.0354,147.784,9.7574,154.254
-40.5794,0.864618,0.495758,2,7,0,41.4336,151.865,6.59286,156.42
-44.4536,0.537905,0.495758,3,7,0,46.1066,148.469,24.6519,145.349
-40.3956,1,0.495758,2,3,0,43.0004,147.032,10.0465,149.436
-40.0297,1,0.495758,2,7,0,40.4961,148.35,7.41658,157.12
-40.1351,0.966995,0.495758,2,7,0,40.3333,145.887,5.02867,152.034
-40.4271,0.981012,0.495758,2,3,0,40.4624,145.347,3.65272,143.17
-40.8922,0.95905,0.495758,2,5,0,41.2594,148.602,1.75146,150.129
-41.3083,0.954474,0.495758,2,7,0,41.8366,143.997,2.07641,143.113
-41.367,0.985018,0.495758,3,7,0,43.5148,143.811,2.09221,144.048
-43.2193,0.891711,0.495758,3,7,0,43.9185,147.285,20.4129,132.642
-41.0331,1,0.495758,2,7,0,43.1734,148.106,1.45772,147.76
-41.5313,0.956016,0.495758,3,7,0,41.8564,144.397,1.44669,143.844
-40.4943,0.924064,0.495758,1,3,0,43.3437,148.224,2.59993,147.767
-40.7849,0.946272,0.495758,3,7,0,41.9485,144.983,2.64599,143.62
-41.3018,0.945476,0.495758,3,7,0,42.1083,147.776,1.09522,148.634
-41.0066,0.961737,0.495758,2,7,0,41.9171,150.919,2.56059,154.185
-40.4152,0.909901,0.495758,2,3,0,41.6412,148.011,10.2378,143.58
-43.6624,0.237625,0.495758,1,1,0,43.7911,147.341,21.897,174.416
-41.8924,1,0.495758,1,1,0,43.6704,146.542,15.8717,132.879
-41.8924,0.726625,0.495758,2,3,0,42.8735,146.542,15.8717,144.734
-41.6739,1,0.495758,1,1,0,42.4881,146.775,15.1518,118.277
-41.1354,1,0.495758,1,1,0,41.9311,147.464,13.2894,161.883
-40.2551,0.657696,0.495758,2,3,0,42.6871,145.248,4.8977,150.917
-40.5024,0.953546,0.495758,1,3,0,41.2815,146.723,2.63252,144.005
-41.6114,0.913649,0.495758,3,7,0,42.4651,151.062,1.45705,149.729
-41.9081,0.945934,0.495758,2,7,0,42.4055,145.463,0.744914,145.35
-42.6404,0.906532,0.495758,2,7,0,43.046,145.057,0.393068,145.44
-40.5567,0.913097,0.495758,3,7,0,43.2417,147.512,2.37949,148.408
-40.5416,0.975576,0.495758,2,7,0,40.9571,145.877,2.83235,145.718
-41.2414,0.925296,0.495758,2,3,0,41.9122,142.979,3.33201,139.32
-41.3428,0.995547,0.495758,2,7,0,41.7503,144.192,13.0391,165.572
-41.9116,0.657266,0.495758,2,5,0,42.8414,149.451,0.703199,149.764
-42.5336,0.979927,0.495758,3,7,0,42.7594,147.138,0.320158,147.056
-42.1013,0.946163,0.495758,2,7,0,42.6963,149.148,0.551917,148.812
-40.494,0.991181,0.495758,2,5,0,42.8232,145.942,2.9571,146.842
-41.9346,0.977222,0.495758,2,7,0,42.5369,147.611,0.57759,147.178
-42.1109,0.999533,0.495758,2,3,0,42.1201,147.322,0.485738,146.686
-42.3438,0.998366,0.495758,2,3,0,42.398,147.935,0.385475,147.823
-42.2326,0.993638,0.495758,2,7,0,42.5556,146.658,0.447536,147.222
-41.8843,0.999142,0.495758,2,3,0,42.3578,146.359,0.655758,147.968
-40.1729,0.967413,0.495758,2,5,0,41.8559,147.734,3.77656,149.85
-40.1916,0.994638,0.495758,2,7,0,40.3607,146.595,3.93025,146.906
-40.658,0.979701,0.495758,3,7,0,40.8543,143.502,8.38854,136.692
-43.8332,0.638892,0.495758,2,3,0,43.8457,143.627,21.7142,144.683
-40.4287,1,0.495758,3,7,0,43.4778,147.369,2.75352,145.395
-40.0249,0.980585,0.495758,1,3,0,40.7641,148.007,4.89708,147.858
-40.1964,0.967695,0.495758,2,7,0,40.8221,149.939,7.7568,146.132
-40.6666,0.97403,0.495758,2,3,0,40.7819,152.172,6.73085,144.976
-40.1132,0.982086,0.495758,1,3,0,41.4156,149.388,5.21317,148.627
-40.2693,0.990859,0.495758,3,7,0,40.6257,150.568,6.12613,143.991
-40.3724,0.704456,0.495758,2,3,0,42.995,148.154,2.97694,148.855
-40.4406,0.990521,0.495758,3,7,0,40.7846,147.647,10.3617,158.344
-41.3779,0.809731,0.495758,2,7,0,42.5199,144.746,13.4721,142.242
-41.012,0.861844,0.495758,2,3,0,42.1347,145.377,1.88715,147.403
-40.268,0.998842,0.495758,2,3,0,41.0351,147.81,3.33348,149.363
-42.0425,0.95064,0.495758,3,7,0,42.4088,144.888,0.748139,145.184
-44.3671,0.970528,0.495758,3,7,0,44.5381,142.129,0.226421,142.437
-43.0065,0.998424,0.495758,2,3,0,44.7866,146.863,0.202712,146.645
-43.1421,0.971387,0.495758,3,7,0,43.5622,150.346,0.252328,150.139
-40.716,0.978707,0.495758,3,7,0,43.5796,149.691,11.3444,161.248
-40.7534,0.999745,0.495758,2,7,0,41.195,152.229,5.75131,156.283
-40.1145,1,0.495758,2,7,0,40.7154,149.718,6.46594,151.211
-39.9765,0.998675,0.495758,3,7,0,40.1771,148.045,5.77068,142.346
-40.1083,0.979622,0.495758,1,3,0,40.3925,149.668,6.58001,152.432
-41.0396,0.835617,0.495758,2,7,0,42.1114,146.881,12.8491,139.622
-40.5318,1,0.495758,3,7,0,41.9094,143.986,5.20626,131.257
-40.548,0.939942,0.495758,2,7,0,41.9348,150.642,9.90058,139.717
-40.6959,0.854075,0.495758,2,7,0,41.3103,151.756,4.93274,151.671
-40.3957,0.993881,0.495758,2,3,0,40.8611,150.502,4.54304,153.427
-40.5459,0.886397,0.495758,3,7,0,43.2286,145.102,3.36372,144.441
-40.4532,0.977294,0.495758,2,7,0,41.2168,150.083,3.7009,154.063
-40.6925,0.997785,0.495758,3,7,0,40.7739,146.033,2.33212,150.106
-40.9756,0.977883,0.495758,2,7,0,41.0934,148.363,12.6915,156.064
-41.0052,0.72959,0.495758,2,7,0,42.1634,146.535,1.56761,147.702
-41.0456,0.99389,0.495758,2,3,0,41.2318,145.745,1.6894,144.131
-41.2589,0.958991,0.495758,3,7,0,41.4655,149.124,1.28493,150.394
-41.4606,0.984339,0.495758,3,7,0,41.9279,145.009,1.30232,146.077
-41.1604,1,0.495758,2,3,0,41.5728,146.639,1.32236,146.747
-41.4793,0.999626,0.495758,2,3,0,41.5307,146.966,0.931775,147.245
-40.8578,0.980647,0.495758,2,5,0,42.1585,146.154,1.91889,148.447
-41.0351,0.996103,0.495758,2,3,0,41.3577,146.915,1.46987,147.692
-40.8261,0.993628,0.495758,3,7,0,41.3326,145.038,2.49356,144.76
-42.2904,0.950082,0.495758,2,7,0,43.1874,152.239,1.1861,151.586
-41.9167,0.950998,0.495758,3,7,0,42.8666,150.168,0.82043,150.603
-41.8149,0.943374,0.495758,3,7,0,43.216,149.121,15.7174,146.321
-42.362,0.898329,0.495758,3,7,0,42.8337,144.633,0.583881,143.846
-42.1361,0.931194,0.495758,2,3,0,43.588,143.298,1.18605,142.192
-39.9794,0.973841,0.495758,3,7,0,41.9431,147.622,6.74255,132.601
-39.9794,0.905553,0.495758,1,3,0,40.5386,147.622,6.74255,144.921
-39.9794,0.912687,0.495758,1,3,0,40.6689,147.622,6.74255,146.42
-40.4156,0.827689,0.495758,2,3,0,41.2061,145.404,9.36424,160.069
-42.4017,0.495091,0.495758,2,7,0,43.3385,147.396,0.362322,147.203
-42.3487,0.97855,0.495758,3,7,0,42.9949,150.568,0.594848,150.396
-41.0139,0.996521,0.495758,3,7,0,42.5881,146.545,1.5519,146.641
-40.5211,0.994351,0.495758,2,3,0,41.2129,146.339,2.69292,149.281
-40.6085,0.998744,0.495758,1,1,0,40.6205,146.412,2.42011,144.178
-40.3816,0.944342,0.495758,1,3,0,41.3977,144.902,4.46092,137.313
-43.4415,0.8965,0.495758,2,7,0,43.951,151.595,0.285687,151.964
-42.4033,0.952679,0.495758,2,7,0,43.6829,146.648,0.377521,147.257
-44.4129,0.876886,0.495758,2,7,0,44.8741,144.718,0.0731881,144.572
-43.9813,0.969312,0.495758,3,7,0,45.0636,147.366,0.0746489,147.388
-43.2336,0.897348,0.495758,2,7,0,44.1582,149.133,0.177244,149.269
-40.9548,0.817081,0.495758,3,7,0,44.9049,150.824,11.9349,148.76
-40.1382,0.891758,0.495758,2,7,0,44.3846,145.563,5.86124,144.411
-40.528,0.962268,0.495758,2,7,0,41.3624,151.71,6.90917,159.069
-40.3254,0.7879,0.495758,3,7,0,41.8638,148.292,9.73258,143.098
-40.1395,0.918521,0.495758,2,7,0,41.41,145.963,4.86284,153.608
-40.0117,0.998483,0.495758,2,7,0,40.2498,148.322,5.23082,151.652
-40.1803,0.975632,0.495758,1,3,0,40.2504,148.328,3.84869,147.812
-40.4906,0.978441,0.495758,2,7,0,40.8602,144.717,9.17489,137.311
-40.1828,1,0.495758,2,3,0,40.5095,145.987,4.45036,150.517
-41.6855,0.93595,0.495758,2,3,0,41.8304,142.856,13.5407,145.392
-40.0815,0.852595,0.495758,2,3,0,42.4797,146.424,4.89643,136.771
-41.1423,0.928979,0.495758,2,3,0,41.4518,150.356,1.88359,150.856
-41.2635,0.999722,0.495758,3,7,0,41.3003,150.331,1.65399,149.087
-45.1524,0.987454,0.495758,3,7,0,45.9621,146.513,0.0244676,146.523
-44.9937,0.99999,0.495758,2,3,0,45.4384,147.518,0.0270598,147.509
-41.5167,0.950017,0.495758,3,7,0,45.1806,147.815,0.881792,147.259
-40.3089,0.997918,0.495758,2,7,0,41.7893,146.557,3.37024,148.237
-40.3957,0.97107,0.495758,2,7,0,41.0413,150.808,8.49436,134.237
-40.6334,0.69171,0.495758,2,3,0,42.2217,145.451,2.78589,142.931
-42.4397,0.897223,0.495758,3,7,0,43.1544,146.773,0.360002,146.322
-42.0017,0.96747,0.495758,2,7,0,42.5927,146.716,0.561213,147.024
-42.4599,0.936303,0.495758,3,7,0,43.2214,144.03,0.644572,143.054
-42.6979,0.981717,0.495758,1,1,0,42.7298,143.453,0.634437,142.439
-40.7398,0.907436,0.495758,3,7,0,44.7721,151.964,5.11394,160.433
-40.8875,0.982413,0.495758,3,7,0,41.6676,144.932,2.40214,144.52
-41.1614,0.998789,0.495758,2,3,0,41.232,144.963,1.78879,142.469
-41.3128,0.998779,0.495758,3,7,0,42.0139,148.742,1.15548,150.748
-43.4692,0.980789,0.495758,2,7,0,43.6688,147.17,0.12537,147.216
-43.5218,0.996831,0.495758,2,3,0,43.5764,146.591,0.123967,146.741
-43.3042,0.973938,0.495758,3,7,0,44.2848,143.708,0.312451,143.281
-43.2416,0.920662,0.495758,2,7,0,43.8746,145.184,0.208712,145.522
-43.6105,0.959556,0.495758,3,7,0,45.5991,149.072,0.120454,149.2
-44.6411,0.890033,0.495758,2,7,0,45.6289,149.73,0.0484362,149.679
-43.4357,0.867507,0.495758,3,7,0,45.5129,143.195,0.339034,143.638
-43.1802,0.998863,0.495758,3,7,0,44.3775,149.621,0.204083,149.669
-40.1148,0.995899,0.495758,3,7,0,43.1502,148.347,8.30322,160.967
-40.3909,0.977736,0.495758,2,7,0,41.2194,151.165,7.065,155.65
-42.3934,0.675176,0.495758,3,7,0,42.8607,144.716,0.552132,144.881
-42.7761,0.998268,0.495758,2,3,0,43.001,145.376,0.317989,145.248
-40.1098,0.864085,0.495758,3,7,0,43.0258,146.17,7.5715,143.012
-40.277,0.864544,0.495758,3,7,0,42.6745,149.723,4.26153,147.758
-40.2155,1,0.495758,2,3,0,40.2841,149.399,4.31801,146.26
-41.3814,0.946865,0.495758,3,7,0,41.8302,147.209,14.1716,149.607
-40.8124,1,0.495758,2,3,0,41.1951,148.985,1.99443,150.766
-40.396,0.992045,0.495758,3,7,0,40.862,145.972,3.30649,141.401
-40.5879,0.968843,0.495758,2,7,0,41.7989,146.004,10.6737,154.993
-40.6296,0.848982,0.495758,3,7,0,41.5471,147.923,2.2085,152.033
-41.4627,0.933214,0.495758,3,7,0,42.4659,143.873,1.85528,139.31
-40.9105,0.996872,0.495758,3,7,0,41.7221,148.102,12.4413,172.827
-40.5622,0.993739,0.495758,3,7,0,43.7113,143.762,5.61746,136.657
-42.394,0.933874,0.495758,2,7,0,43.0187,155.269,4.81316,156.402
-41.3606,0.90597,0.495758,2,7,0,43.6841,141.287,8.09091,149.462
-40.9646,0.760846,0.495758,3,7,0,43.1715,149.175,1.7508,150.879
-40.4275,0.990633,0.495758,3,7,0,41.337,144.232,5.65305,146.225
-40.0408,0.986029,0.495758,2,3,0,40.6052,146.457,6.91066,152.979
-41.262,0.936087,0.495758,2,3,0,41.2843,141.581,7.09356,149.122
-42.5024,0.85799,0.495758,2,3,0,42.6445,141.975,16.1837,147.144
-42.2038,1,0.495758,2,7,0,43.25,139.343,10.0791,140.075
-40.8101,0.855913,0.495758,2,3,0,42.8947,142.94,8.39358,138.096
-40.5037,0.99112,0.495758,2,3,0,40.8919,143.987,5.52127,150.691
-40.0941,1,0.495758,2,3,0,40.5198,146.529,7.75762,143.568
-41.9128,0.907491,0.495758,2,3,0,42.11,140.633,5.4058,128.586
-40.8714,0.993858,0.495758,2,3,0,42.1425,143.167,4.67302,146.763
-40.7861,0.926017,0.495758,2,7,0,44.8518,147.793,1.86321,148.982
-41.9477,0.929707,0.495758,2,3,0,42.2969,152.063,1.53665,154.197
-40.3574,0.873499,0.495758,3,7,0,44.1048,148.491,3.11017,150.601
-41.3507,0.973945,0.495758,2,3,0,41.4243,148.516,1.08608,148.294
-41.5196,0.991391,0.495758,2,3,0,41.6642,149.613,1.07645,148.6
-42.4848,0.920045,0.495758,2,7,0,42.6217,145.376,0.42567,146.079
-40.1511,0.998794,0.495758,3,7,0,42.2683,149.013,8.30792,149.991
-42.3861,0.56685,0.495758,3,7,0,42.5609,146.376,0.395571,146.265
-41.2457,0.974408,0.495758,3,7,0,43.8852,146.601,1.21676,146.535
-41.2774,0.896536,0.495758,2,7,0,42.6362,152.199,3.13141,153.848
-41.8217,0.912033,0.495758,2,3,0,42.2506,151.491,15.209,168.18
-40.4583,1,0.495758,2,3,0,42.0466,147.559,2.65432,151.723
-41.4684,0.90105,0.495758,1,3,0,42.6934,150.736,1.51244,149.22
-42.2129,0.902471,0.495758,2,3,0,42.5964,147.642,17.0881,167.305
-40.224,0.760707,0.495758,2,3,0,43.6887,148.565,3.7094,147.631
-40.4051,0.971603,0.495758,2,3,0,40.7716,150.103,3.95699,147.961
-40.5709,0.994453,0.495758,2,3,0,40.6067,150.823,4.01122,154.804
-41.0841,0.969124,0.495758,2,3,0,41.2706,151.377,2.76494,155.199
-40.4457,0.996751,0.495758,3,7,0,41.6321,144.05,6.4237,140.162
-41.0489,0.920869,0.495758,2,7,0,42.2668,150.173,1.97497,151.695
-42.1493,0.995691,0.495758,3,7,0,42.3783,144.281,0.806979,145.025
-43.4323,0.975712,0.495758,3,7,0,43.5442,142.032,0.606714,142.294
-43.3248,1,0.495758,1,1,0,43.5485,142.34,0.572094,143.017
-42.8839,1,0.495758,2,3,0,43.3155,143.191,0.589205,144.46
-42.7178,1,0.495758,2,3,0,42.9377,143.317,0.658581,143.878
-40.91,0.981259,0.495758,3,7,0,45.2209,144.558,2.61253,144.186
-41.2792,0.950461,0.495758,2,7,0,41.9024,152.248,3.18899,150.871
-42.1796,0.98289,0.495758,2,3,0,42.4889,152.888,1.79686,156.083
-41.1322,1,0.495758,3,7,0,42.2664,145.004,12.6139,151.01
-40.0127,0.750536,0.495758,2,3,0,42.2424,148.045,5.05641,152.549
-40.0682,0.99564,0.495758,2,3,0,40.1021,147.31,4.48183,150.749
-40.0834,0.995465,0.495758,2,5,0,40.1816,148.75,4.74729,157.567
-40.3045,0.977853,0.495758,3,7,0,40.4995,148.039,3.2109,146.421
-40.6996,0.993778,0.495758,3,7,0,40.7817,145.936,2.35197,140.516
-40.6907,0.981535,0.495758,2,7,0,40.8547,146.88,2.11335,147.735
-41.0258,0.993081,0.495758,3,7,0,41.3022,145.817,1.70176,146.081
-41.1821,0.953153,0.495758,3,7,0,41.6024,147.395,1.23752,149.012
-40.0321,0.969215,0.495758,2,5,0,41.5358,148.957,5.79291,152.763
-39.9962,1,0.495758,3,7,0,40.0462,148.339,6.8405,150.808
-40.4386,0.900973,0.495758,1,3,0,41.0614,150.507,4.28183,152.528
-41.277,0.96172,0.495758,2,7,0,41.71,149.269,1.29119,149.858
-41.4799,0.939723,0.495758,3,7,0,42.2113,146.907,0.934803,147.569
-40.403,0.862258,0.495758,1,3,0,43.1362,147.962,2.84603,151.368
-40.453,0.992966,0.495758,2,7,0,40.6871,149.887,3.52031,143.505
-40.2544,0.994149,0.495758,3,7,0,40.5396,146.899,9.20292,144.499
-40.0457,1,0.495758,1,1,0,40.1941,146.896,7.47779,137.166
-42.5049,0.663239,0.495758,2,7,0,42.8236,150.8,0.54668,151.041
-42.59,0.999212,0.495758,3,7,0,43.1091,145.492,0.373647,145.373
-40.0121,0.985144,0.495758,3,7,0,42.6795,146.936,7.00463,158.285
-40.2834,0.99194,0.495758,2,7,0,40.3027,150.53,5.67222,151.299
-42.8298,0.791364,0.495758,2,3,0,42.8832,154.354,2.16434,153.824
-41.4366,1,0.495758,2,3,0,43.1054,153.221,4.18487,158.479
-41.0177,0.964989,0.495758,3,7,0,41.9901,142.269,8.43475,152.768
-40.7724,0.903166,0.495758,2,5,0,41.836,149.586,2.3053,149.082
-41.937,0.911263,0.495758,2,7,0,43.4595,142.644,14.4224,176.089
-41.8374,0.77611,0.495758,3,7,0,43.1405,151.18,1.21115,151.758
-41.5978,0.953324,0.495758,3,7,0,42.8977,142.614,12.9475,132.223
-41.2272,0.618353,0.495758,3,7,0,44.0147,145.631,1.43268,143.278
-41.5758,0.95082,0.495758,2,7,0,41.7968,147.85,0.831498,148.182
-40.9669,0.953515,0.495758,2,5,0,43.0924,143.22,4.04809,138.993
-41.3868,0.983756,0.495758,2,7,0,41.7568,141.334,9.29968,132.172
-40.8763,0.998089,0.495758,2,3,0,41.4428,142.627,6.70454,138.576
-40.3228,0.791578,0.495758,3,7,0,42.5176,148.626,9.6568,141.585
-40.6501,0.957855,0.495758,2,3,0,40.8354,150.667,3.47154,154.434
-40.4769,0.990725,0.495758,3,7,0,40.7549,144.537,8.82702,152.457
-41.8513,0.866917,0.495758,2,3,0,42.256,140.116,8.5394,139.061
-41.5208,1,0.495758,2,3,0,41.9968,141.118,10.0337,138.83
-41.5679,0.793882,0.495758,2,3,0,42.2225,141.754,4.25544,141.715
-41.1102,1,0.495758,2,3,0,41.525,142.45,4.95256,147.437
-42.0114,1,0.495758,2,3,0,42.4988,142.873,14.8787,142.967
-43.3869,0.46928,0.495758,3,7,0,46.6579,154.161,1.1531,153.128
-42.8449,1,0.495758,3,7,0,44.2032,142.917,0.693472,143.025
-42.5579,0.957258,0.495758,3,7,0,43.6913,151.964,0.805085,152.529
-46.3664,0.851014,0.495758,2,3,0,46.6184,156.224,0.288855,156.39
-44.8225,1,0.495758,2,3,0,46.5008,154.939,0.480753,154.847
-41.6766,1,0.495758,2,3,0,44.7258,150.873,1.28206,151.383
-41.4118,0.749651,0.495758,3,7,0,43.7286,149.197,14.268,139.08
-40.3281,1,0.495758,2,3,0,41.0053,149.315,9.43986,156.554
-40.1891,0.888859,0.495758,2,7,0,41.1927,145.223,6.38238,130.105
-41.2849,0.919256,0.495758,2,7,0,42.4747,141.673,6.21051,153.084
-42.6017,0.912186,0.495758,2,3,0,42.9133,139.833,14.5472,157.276
-43.7991,0.331129,0.495758,2,3,0,47.2041,137.103,7.01287,146.209
-44.4613,0.946018,0.495758,3,15,0,44.5746,159.534,20.9667,166.834
-43.4986,0.615782,0.495758,2,3,0,45.3371,157.062,18.6494,149.375
-43.3568,1,0.495758,2,3,0,43.9099,157.836,7.30505,164.584
-41.9196,1,0.495758,2,3,0,43.4507,153.856,14.184,162.059
-41.543,0.682839,0.495758,2,3,0,42.98,153.83,4.99829,144.862
-40.1718,0.999188,0.495758,2,3,0,41.618,148.512,8.70585,155.848
-40.0267,0.685053,0.495758,2,3,0,41.54,147.316,7.45663,141.73
-40.6602,0.900354,0.495758,3,7,0,40.7114,147.528,11.3784,154.917
-40.5327,1,0.495758,2,7,0,40.9799,150.521,3.81031,153.523
-40.3269,0.985938,0.495758,2,7,0,41.1747,145.634,8.96467,135.082
-40.2244,0.85398,0.495758,2,7,0,41.4225,150.373,6.84189,145.998
-40.9253,0.921,0.495758,2,3,0,41.2481,152.412,10.2688,157.124
-42.1943,0.517631,0.495758,3,7,0,44.5215,149.153,0.503127,148.764
-41.8673,0.976861,0.495758,3,7,0,42.4698,150.332,0.900445,149.11
-41.2874,1,0.495758,2,3,0,42.0567,146.613,1.16474,145.793
-41.7195,0.980247,0.495758,3,7,0,42.0614,150.611,1.13135,150.078
-42.4716,0.846442,0.495758,3,7,0,43.585,154.316,2.87992,156.213
-40.9738,0.990829,0.495758,2,3,0,43.074,147.899,12.6914,157.623
-40.6625,1,0.495758,2,7,0,41.4007,144.215,3.8848,154.636
-41.3849,0.898856,0.495758,2,3,0,42.7576,142.29,11.5176,146.22
-40.1686,0.54525,0.495758,3,7,0,44.363,149.98,5.8175,141.162
-41.3414,0.831493,0.495758,3,7,0,42.976,148.93,1.14913,147.9
-41.6889,0.974949,0.495758,3,7,0,42.952,146.004,0.839428,146.328
-40.1343,0.974416,0.495758,3,7,0,42.4024,146.992,8.38964,144.864
-42.9813,0.883381,0.495758,2,7,0,43.1352,157.286,7.393,164.809
-44.0328,0.946326,0.495758,2,3,0,44.2917,156.657,21.3024,118.385
-44.0328,0.247874,0.495758,1,1,0,47.0024,156.657,21.3024,145.562
-40.4998,0.233953,0.495758,2,3,0,47.8496,150.591,4.06037,142.893
-39.9837,0.994539,0.495758,3,7,0,40.841,147.04,5.96936,145.03
-40.6039,0.86175,0.495758,1,3,0,42.0441,150.197,3.19339,155.504
-40.2982,0.998871,0.495758,2,3,0,40.6817,148.906,3.51725,155.188
-40.0537,0.966931,0.495758,3,7,0,41.9175,149.042,5.48284,148.099
-40.3797,0.968656,0.495758,2,7,0,40.7566,150.547,8.75957,157.45
-40.1981,0.849006,0.495758,3,7,0,41.3816,145.541,4.93113,156.734
-40.4276,0.984206,0.495758,2,3,0,40.4919,144.856,4.2294,146.478
-40.7097,0.928652,0.495758,1,3,0,41.2783,145.844,2.36473,142.935
-40.1397,0.99551,0.495758,3,7,0,40.682,149.324,7.93923,149.502
-40.1397,0.950225,0.495758,2,7,0,40.5246,149.324,7.93923,153.567
-40.0382,0.970608,0.495758,2,3,0,40.3195,147.477,4.71834,146.525
-40.0329,0.99686,0.495758,2,3,0,40.0885,148.234,7.5121,146.164
-42.2076,0.619483,0.495758,3,7,0,42.4812,147.167,0.443217,147.42
-41.5183,0.960063,0.495758,2,5,0,43.8196,149.52,1.05838,147.854
-41.4272,0.985244,0.495758,3,7,0,42.057,146.248,1.05481,147.148
-40.1614,0.997725,0.495758,3,7,0,41.4907,146.19,4.41098,142.545
-40.8358,0.96562,0.495758,1,3,0,41.8074,146.712,1.83751,143.25
-40.9604,0.973185,0.495758,3,7,0,41.5686,146.951,12.551,166.061
-43.0149,0.598132,0.495758,3,7,0,44.1036,141.477,1.25756,142.793
-41.9039,0.994546,0.495758,2,3,0,43.2482,142.897,1.78116,143.543
-42.7623,0.938869,0.495758,3,7,0,43.718,144.416,0.418068,144.467
-41.6875,0.998995,0.495758,2,3,0,42.8279,145.311,0.961859,146.142
-40.5304,0.970575,0.495758,2,7,0,42.1006,144.781,3.77132,143.327
-41.2555,0.926101,0.495758,2,3,0,41.9104,143.873,2.29145,143.939
-41.0959,0.901619,0.495758,3,7,0,43.3733,143.401,3.24904,136.591
-40.874,0.965626,0.495758,2,5,0,42.0592,145.708,2.03506,145.235
-40.0398,0.991265,0.495758,3,7,0,41.3666,148.977,5.63551,148.163
-41.5142,0.871149,0.495758,2,3,0,42.1207,153.944,5.41576,158.167
-40.3478,0.947627,0.495758,1,3,0,42.499,150.356,8.73326,155.244
-40.4985,0.966473,0.495758,1,1,0,40.5202,150.641,9.57334,151.484
-40.2079,0.958664,0.495758,2,5,0,42.0771,146.998,8.93057,150.707
-40.0412,0.958166,0.495758,3,7,0,40.7429,147.694,4.6786,154.586
-40.6301,0.957609,0.495758,2,3,0,40.9878,152.066,7.73605,160.083
