# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = AnnexJ_model
# start_datetime = 2023-10-02 19:46:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/AnnexJ_data_1.json
# init = 2 (Default)
# random
#   seed = 4179057733 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/AnnexJ_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,Kmat_MPa_m_pred,mu_pred
-157.283,0.952195,0.959741,2,3,0,158.548,40.6125,85.2354,73.1113
-157.448,0.967173,0.959741,2,3,0,157.573,41.7666,81.0599,73.1113
-158.679,0.909446,0.959741,2,3,0,158.684,34.738,31.7571,73.1113
-157.242,0.986027,0.959741,1,3,0,158.657,39.2984,54.0351,73.1113
-157.565,0.958901,0.959741,2,3,0,157.58,42.3171,47.9455,73.1113
-158.08,0.900331,0.959741,1,1,0,158.081,44.0569,9.2719,73.1113
-158.817,0.955322,0.959741,2,3,0,158.853,45.8623,57.3666,73.1113
-157.295,1,0.959741,2,3,0,158.505,38.5662,114.541,73.1113
-157.305,0.977802,0.959741,1,3,0,157.474,40.8298,49.1387,73.1113
-157.794,0.920277,0.959741,1,3,0,157.827,43.18,85.3718,73.1113
-158.164,0.97619,0.959741,2,3,0,158.204,44.2899,54.4009,73.1113
-157.382,0.839094,0.959741,2,3,0,159.844,37.9732,99.9514,73.1113
-157.436,0.995739,0.959741,2,3,0,157.458,37.6995,-27.5337,73.1113
-157.368,1,0.959741,1,1,0,157.437,38.0487,45.6253,73.1113
-160.282,0.67835,0.959741,2,3,0,160.307,48.637,138.348,73.1113
-157.302,0.963921,0.959741,1,3,0,160.414,40.8006,32.9832,73.1113
-157.341,0.968873,0.959741,1,3,0,157.55,38.2162,51.7904,73.1113
-157.488,0.965768,0.959741,1,1,0,157.492,37.4707,80.0274,73.1113
-157.381,1,0.959741,1,1,0,157.477,37.9775,133.503,73.1113
-157.271,0.979118,0.959741,1,3,0,157.531,40.4802,47.3792,73.1113
-157.263,0.991248,0.959741,1,3,0,157.349,38.9049,95.9276,73.1113
-157.24,0.9988,0.959741,2,3,0,157.273,39.3594,60.822,73.1113
-157.237,0.906424,0.959741,2,3,0,157.923,39.5443,77.5875,73.1113
-157.236,0.999871,0.959741,2,7,0,157.237,39.7083,24.0584,73.1113
-157.434,0.778291,0.959741,2,3,0,158.931,41.6911,64.8893,73.1113
-157.238,0.997261,0.959741,1,3,0,157.441,39.8144,156.739,73.1113
-158.131,0.884807,0.959741,2,3,0,158.24,44.1999,12.9007,73.1113
-157.641,1,0.959741,1,1,0,158.04,42.6287,11.503,73.1113
-157.537,0.961116,0.959741,2,3,0,158.111,42.1944,119.728,73.1113
-157.41,0.928463,0.959741,2,7,0,158.085,37.827,151.857,73.1113
-157.399,1,0.959741,2,3,0,157.443,37.8796,70.9497,73.1113
-157.683,0.868491,0.959741,1,3,0,158.376,42.7851,114.569,73.1113
-157.469,1,0.959741,1,1,0,157.65,41.8768,54.2423,73.1113
-158.047,0.942999,0.959741,2,7,0,158.057,35.8774,57.9709,73.1113
-157.495,1,0.959741,1,1,0,157.913,37.4432,10.6134,73.1113
-157.269,1,0.959741,2,3,0,157.445,40.4593,81.8174,73.1113
-157.524,0.956984,0.959741,2,3,0,157.643,42.1344,166.528,73.1113
-157.592,0.985803,0.959741,1,1,0,157.636,42.4325,80.8607,73.1113
-157.265,0.996336,0.959741,1,3,0,157.555,40.4032,101.272,73.1113
-157.26,0.992369,0.959741,1,3,0,157.333,38.9453,81.4269,73.1113
-157.26,0.807346,0.959741,1,3,0,158.195,38.9453,69.5125,73.1113
-157.268,0.999435,0.959741,2,3,0,157.271,38.8481,53.837,73.1113
-157.291,0.980739,0.959741,2,7,0,157.397,40.6969,-21.3655,73.1113
-157.24,0.999505,0.959741,1,3,0,157.285,39.8928,61.4756,73.1113
-157.26,0.926918,0.959741,2,3,0,157.753,40.333,45.83,73.1113
-157.254,0.994308,0.959741,1,3,0,157.312,39.0436,85.4249,73.1113
-157.242,0.982281,0.959741,2,3,0,157.38,39.9624,69.6643,73.1113
-157.546,0.956827,0.959741,2,3,0,157.61,42.2342,103.18,73.1113
-157.436,0.92234,0.959741,2,7,0,158.153,37.701,-7.65148,73.1113
-157.332,1,0.959741,1,1,0,157.417,38.2759,55.36,73.1113
-157.236,0.997922,0.959741,1,3,0,157.346,39.6752,74.4227,73.1113
-157.274,0.929145,0.959741,2,3,0,157.725,40.5097,52.7336,73.1113
-157.664,0.938457,0.959741,2,3,0,157.815,42.7143,111.387,73.1113
-158.016,0.931145,0.959741,1,1,0,158.039,43.8735,128.902,73.1113
-157.924,1,0.959741,2,3,0,158.115,43.5969,105.3,73.1113
-157.276,1,0.959741,2,3,0,157.787,38.7499,55.1136,73.1113
-157.757,0.912598,0.959741,1,3,0,157.791,36.5807,67.5619,73.1113
-157.291,1,0.959741,1,3,0,157.669,38.5993,109.943,73.1113
-157.261,0.953319,0.959741,2,3,0,157.64,40.3431,88.4537,73.1113
-157.237,0.998714,0.959741,1,3,0,157.27,39.5138,61.8863,73.1113
-157.375,0.964852,0.959741,1,3,0,157.439,41.3502,120.096,73.1113
-157.292,1,0.959741,1,1,0,157.358,40.7113,90.582,73.1113
-157.268,0.988366,0.959741,1,3,0,157.394,38.8395,21.6275,73.1113
-157.304,0.979664,0.959741,1,3,0,157.422,40.8214,167.165,73.1113
-157.274,0.986288,0.959741,1,3,0,157.425,38.7748,51.4181,73.1113
-157.308,0.992056,0.959741,1,1,0,157.311,38.4533,85.4625,73.1113
-157.34,0.992602,0.959741,1,1,0,157.35,38.2237,44.2642,73.1113
-157.343,0.96311,0.959741,1,3,0,157.628,41.1334,54.2881,73.1113
-157.357,0.968811,0.959741,1,3,0,157.655,38.1159,89.5672,73.1113
-157.53,0.941545,0.959741,2,3,0,157.873,37.3064,31.7617,73.1113
-157.533,0.999179,0.959741,1,1,0,157.602,37.2936,72.1249,73.1113
-157.257,0.999003,0.959741,1,3,0,157.493,38.9978,70.6963,73.1113
-157.257,0.867825,0.959741,1,3,0,157.878,38.9978,137.705,73.1113
-157.259,0.992656,0.959741,1,3,0,157.316,40.3104,122.511,73.1113
-157.473,0.93633,0.959741,1,3,0,157.659,37.5369,25.5979,73.1113
-157.545,0.903297,0.959741,1,3,0,158.261,42.2301,89.4166,73.1113
-157.254,0.996275,0.959741,2,3,0,157.575,40.2341,134.987,73.1113
-157.274,0.978947,0.959741,2,3,0,157.417,38.7714,-5.28732,73.1113
-157.723,0.918346,0.959741,1,3,0,157.754,36.6765,129.506,73.1113
-157.246,1,0.959741,2,3,0,157.654,40.0748,115.727,73.1113
-157.236,0.985834,0.959741,2,3,0,157.344,39.5543,122.053,73.1113
-158.109,0.818759,0.959741,1,3,0,158.344,35.7457,55.8776,73.1113
-157.381,1,0.959741,2,3,0,157.945,41.3851,77.4867,73.1113
-157.416,0.992598,0.959741,1,1,0,157.438,41.593,99.4959,73.1113
-157.613,0.946155,0.959741,2,3,0,157.955,42.5174,58.7186,73.1113
-157.252,0.995448,0.959741,1,3,0,157.592,40.2071,67.9528,73.1113
-157.252,0.549461,0.959741,1,3,0,160.15,40.2071,75.3104,73.1113
-157.483,0.934878,0.959741,1,3,0,157.654,37.4932,48.3122,73.1113
-157.236,0.99609,0.959741,1,3,0,157.504,39.6218,73.1264,73.1113
-157.393,0.978345,0.959741,2,3,0,157.419,37.9128,122.327,73.1113
-157.559,0.899853,0.959741,1,3,0,158.137,42.2901,-16.192,73.1113
-157.694,0.972505,0.959741,1,1,0,157.731,42.8275,31.3622,73.1113
-157.404,0.943348,0.959741,1,3,0,158.321,37.8545,100.681,73.1113
-157.608,0.984042,0.959741,2,3,0,157.617,37.0286,78.8708,73.1113
-157.818,0.949625,0.959741,1,1,0,157.865,36.4171,86.4307,73.1113
-157.262,0.99768,0.959741,1,3,0,157.75,38.9147,54.9313,73.1113
-157.829,0.904849,0.959741,2,3,0,158.087,36.388,85.1587,73.1113
-157.796,1,0.959741,1,1,0,157.947,36.4749,115.961,73.1113
-159.197,0.696191,0.959741,1,1,0,159.2,34.0127,68.4152,73.1113
-158.695,1,0.959741,1,1,0,159.331,34.7128,60.9807,73.1113
-157.253,0.990186,0.959741,1,3,0,158.609,39.0513,77.5658,73.1113
-157.29,0.974778,0.959741,2,3,0,157.431,40.6918,99.3822,73.1113
-157.255,0.991319,0.959741,1,3,0,157.363,39.0166,13.186,73.1113
-157.704,0.913402,0.959741,1,3,0,157.757,36.7315,113.662,73.1113
-158.559,0.804976,0.959741,1,1,0,158.57,34.9279,99.4683,73.1113
-157.291,0.922497,0.959741,1,3,0,159.036,40.6954,76.7791,73.1113
-157.532,0.974565,0.959741,2,7,0,157.532,37.2987,20.9415,73.1113
-157.32,1,0.959741,1,1,0,157.482,38.3647,199.644,73.1113
-158.527,0.85749,0.959741,2,3,0,158.534,45.2041,42.6196,73.1113
-158.369,1,0.959741,1,1,0,158.683,44.8224,69.4025,73.1113
-158.752,0.928812,0.959741,1,1,0,158.886,45.7182,130.301,73.1113
-158.262,1,0.959741,2,3,0,158.753,44.5484,-16.2638,73.1113
-159.821,0.74197,0.959741,1,1,0,159.823,47.8338,83.1196,73.1113
-157.244,0.977503,0.959741,1,3,0,160.162,40.0343,84.6858,73.1113
-157.236,0.987127,0.959741,2,3,0,157.333,39.5725,45.0267,73.1113
-157.238,0.999863,0.959741,2,3,0,157.238,39.8003,83.7314,73.1113
-157.344,0.838471,0.959741,2,3,0,158.428,41.1386,63.4721,73.1113
-157.444,0.968724,0.959741,2,3,0,157.651,41.7443,37.5041,73.1113
-157.236,0.996082,0.959741,1,3,0,157.474,39.6202,58.4814,73.1113
-157.715,0.889514,0.959741,1,3,0,157.897,42.9026,54.6824,73.1113
-157.253,0.974636,0.959741,1,3,0,157.922,39.0527,58.6585,73.1113
-157.267,0.988696,0.959741,2,7,0,157.326,40.4318,83.833,73.1113
-157.313,0.805282,0.959741,2,3,0,158.819,40.8963,-6.04474,73.1113
-157.749,0.867635,0.959741,1,3,0,158.222,36.6015,70.975,73.1113
-157.973,0.758648,0.959741,1,3,0,159.607,43.7477,100.909,73.1113
-157.766,1,0.959741,1,1,0,157.993,43.0825,19.5489,73.1113
-158.004,0.953163,0.959741,1,1,0,158.059,43.8379,76.7149,73.1113
-157.268,0.989987,0.959741,1,3,0,157.971,40.4407,165.733,73.1113
-157.28,0.789163,0.959741,2,3,0,159.116,38.7075,56.0588,73.1113
-157.894,0.82404,0.959741,1,3,0,158.417,43.5045,48.608,73.1113
-158.771,0.828078,0.959741,2,3,0,159.901,45.7615,104.469,73.1113
-157.909,1,0.959741,1,1,0,158.61,43.5521,134.412,73.1113
-157.78,1,0.959741,1,1,0,157.963,43.1312,85.7964,73.1113
-158.151,0.928239,0.959741,1,1,0,158.188,44.2546,112.205,73.1113
-157.435,0.911577,0.959741,1,3,0,159.083,37.7028,51.5768,73.1113
-159.035,0.692434,0.959741,2,3,0,160.48,34.2253,87.7085,73.1113
-158.04,1,0.959741,1,1,0,158.829,35.8919,24.3423,73.1113
-157.554,1,0.959741,2,3,0,157.93,37.2184,81.73,73.1113
-157.712,0.987345,0.959741,2,3,0,157.755,36.7077,69.6704,73.1113
-157.978,0.752954,0.959741,2,7,0,159.549,43.7631,74.5342,73.1113
-157.489,0.8782,0.959741,2,7,0,158.952,37.468,77.8238,73.1113
-157.727,0.834332,0.959741,2,7,0,158.641,42.9477,66.4031,73.1113
-157.247,1,0.959741,2,3,0,157.638,39.1608,82.2147,73.1113
-157.278,0.996607,0.959741,2,7,0,157.278,40.5573,12.0466,73.1113
-157.258,0.991654,0.959741,1,3,0,157.349,38.9739,66.3452,73.1113
-157.237,0.999816,0.959741,2,3,0,157.26,39.5293,102.61,73.1113
-157.41,0.95686,0.959741,1,3,0,157.485,41.5569,27.8881,73.1113
-157.314,0.973485,0.959741,1,3,0,157.679,38.4054,83.6097,73.1113
-157.356,0.996791,0.959741,2,3,0,157.365,38.1241,44.2467,73.1113
-157.504,0.965313,0.959741,1,1,0,157.51,37.4056,105.007,73.1113
-157.571,0.984088,0.959741,1,1,0,157.619,37.158,98.8665,73.1113
-157.724,0.963071,0.959741,1,1,0,157.772,36.6725,47.7327,73.1113
-158.757,0.768334,0.959741,1,1,0,158.764,34.6194,55.3991,73.1113
-158.697,1,0.959741,2,7,0,158.718,45.5953,-23.943,73.1113
-157.85,1,0.959741,1,1,0,158.534,43.3633,47.177,73.1113
-158.108,0.949559,0.959741,1,1,0,158.175,44.137,72.1221,73.1113
-157.29,0.988881,0.959741,1,3,0,158.048,40.6843,10.0832,73.1113
-158.504,0.785746,0.959741,1,3,0,158.723,45.1507,160.84,73.1113
-159.328,0.951632,0.959741,2,3,0,159.409,46.9102,38.1213,73.1113
-158.26,1,0.959741,1,1,0,159.147,44.5433,120.969,73.1113
-157.882,1,0.959741,1,1,0,158.237,43.4684,51.0328,73.1113
-157.428,0.925518,0.959741,1,3,0,158.664,37.7368,91.1043,73.1113
-158.926,0.762516,0.959741,1,3,0,158.973,34.3757,57.4088,73.1113
-158.395,1,0.959741,1,1,0,158.972,35.2026,84.7204,73.1113
-157.63,1,0.959741,2,7,0,158.251,42.5831,34.9218,73.1113
-157.439,1,0.959741,2,3,0,157.6,41.7211,56.6793,73.1113
-157.79,0.929719,0.959741,1,1,0,157.791,43.1664,28.9638,73.1113
-158.566,0.952288,0.959741,2,3,0,158.571,45.2973,51.6839,73.1113
-158.355,1,0.959741,2,3,0,158.696,44.7874,148.622,73.1113
-157.937,1,0.959741,1,1,0,158.327,43.6369,110.459,73.1113
-157.248,0.990511,0.959741,1,3,0,157.947,40.1308,98.9328,73.1113
-157.238,0.998609,0.959741,1,3,0,157.259,39.4267,119.935,73.1113
-157.238,0.862143,0.959741,1,3,0,157.948,39.4267,26.0175,73.1113
-157.238,0.999181,0.959741,2,7,0,157.244,39.8344,50.5004,73.1113
-157.247,0.981208,0.959741,2,3,0,157.37,39.173,69.9933,73.1113
-157.247,0.888143,0.959741,1,3,0,157.771,39.173,55.6958,73.1113
-158.246,0.876101,0.959741,2,3,0,158.294,44.5086,56.0059,73.1113
-157.255,1,0.959741,2,3,0,158.213,40.2435,17.1396,73.1113
-157.291,0.983444,0.959741,1,3,0,157.368,38.6015,40.9578,73.1113
-157.247,1,0.959741,2,7,0,157.281,40.1033,122.155,73.1113
-157.247,0.615904,0.959741,1,3,0,159.575,40.1033,85.5839,73.1113
-157.449,0.959612,0.959741,2,3,0,157.587,37.6382,116.023,73.1113
-157.449,0.607756,0.959741,1,3,0,159.553,37.6382,96.2374,73.1113
-157.657,0.869847,0.959741,1,3,0,158.432,42.6897,71.1566,73.1113
-157.549,1,0.959741,1,1,0,157.675,42.2482,18.6904,73.1113
-157.236,1,0.959741,2,3,0,157.517,39.6531,69.6259,73.1113
-157.325,0.978789,0.959741,1,3,0,157.356,38.3273,69.3292,73.1113
-157.255,0.988088,0.959741,1,3,0,157.41,40.2528,61.0318,73.1113
-157.262,0.775546,0.959741,2,3,0,159.225,38.9194,83.5241,73.1113
-158.02,0.856216,0.959741,1,3,0,158.116,35.9351,92.8442,73.1113
-157.375,0.904736,0.959741,1,3,0,158.675,41.3502,70.9648,73.1113
-157.236,1,0.959741,2,3,0,157.363,39.6562,134.159,73.1113
-157.24,0.980638,0.959741,2,3,0,157.369,39.3457,60.434,73.1113
-157.244,0.999183,0.959741,1,1,0,157.244,39.2403,132.508,73.1113
-157.483,0.951826,0.959741,1,3,0,157.517,37.4933,73.571,73.1113
-157.256,0.999323,0.959741,1,3,0,157.447,39.0011,125.719,73.1113
-157.64,0.953299,0.959741,2,3,0,157.647,42.6239,8.98563,73.1113
-157.64,0.808338,0.959741,2,3,0,159.946,42.6239,53.9249,73.1113
-160.884,0.786679,0.959741,2,3,0,160.965,32.2574,111.109,73.1113
-157.486,1,0.959741,1,3,0,160.197,37.4787,32.1024,73.1113
-157.238,0.996974,0.959741,1,3,0,157.488,39.4608,139.243,73.1113
-157.606,0.920528,0.959741,1,3,0,157.694,37.036,38.9335,73.1113
-157.606,0.734029,0.959741,1,3,0,159.473,37.036,76.9414,73.1113
-157.256,0.99849,0.959741,1,3,0,157.56,38.9998,105.169,73.1113
-157.471,0.932705,0.959741,1,3,0,157.668,41.8851,-22.3867,73.1113
-158.031,0.858142,0.959741,2,3,0,159.031,35.9103,97.3495,73.1113
-157.259,0.995788,0.959741,1,3,0,157.958,38.9676,69.3889,73.1113
-157.283,0.986131,0.959741,1,3,0,157.365,40.6131,98.0411,73.1113
-157.676,0.936555,0.959741,2,3,0,157.845,42.7589,107.476,73.1113
-157.522,1,0.959741,1,1,0,157.671,42.1254,85.2382,73.1113
-158.068,0.96468,0.959741,2,3,0,158.068,44.0244,34.9578,73.1113
-157.245,0.988707,0.959741,1,3,0,158.11,40.0438,52.8288,73.1113
-157.241,1,0.959741,1,1,0,157.244,39.9542,60.5629,73.1113
-157.238,0.999228,0.959741,1,3,0,157.247,39.4583,36.6767,73.1113
-157.238,0.657758,0.959741,2,3,0,159.919,39.4583,54.6851,73.1113
-157.262,0.997163,0.959741,2,3,0,157.262,40.3532,58.0249,73.1113
-158.02,0.817995,0.959741,1,3,0,158.44,35.9354,48.0243,73.1113
-157.243,0.992556,0.959741,1,3,0,157.998,39.2707,17.4364,73.1113
-157.236,0.999707,0.959741,1,3,0,157.245,39.6783,135.46,73.1113
-157.289,0.986945,0.959741,1,3,0,157.31,38.6172,51.0464,73.1113
-157.289,0.561281,0.959741,1,3,0,159.778,38.6172,9.59634,73.1113
-157.287,0.982583,0.959741,1,3,0,157.429,40.6607,29.7416,73.1113
-157.262,0.847774,0.959741,2,3,0,158.481,40.3567,9.4525,73.1113
-157.659,0.939772,0.959741,2,3,0,157.788,42.6976,45.2768,73.1113
-157.826,0.966546,0.959741,1,1,0,157.876,43.2877,135.811,73.1113
-157.508,0.913353,0.959741,1,3,0,158.756,37.3917,97.7872,73.1113
-157.238,0.991273,0.959741,1,3,0,157.563,39.8267,31.4497,73.1113
-158.333,0.866382,0.959741,2,3,0,158.523,35.3144,100.126,73.1113
-157.238,0.986931,0.959741,1,3,0,158.352,39.4484,107.94,73.1113
-157.306,0.915246,0.959741,2,3,0,157.821,40.841,101.41,73.1113
-157.356,0.915723,0.959741,2,3,0,158.029,38.1259,102.785,73.1113
-157.241,0.99281,0.959741,1,3,0,157.403,39.9372,85.6196,73.1113
-157.258,0.913355,0.959741,2,3,0,157.89,38.9724,-14.5981,73.1113
-157.28,0.666195,0.959741,2,3,0,160.416,40.5808,117.91,73.1113
-157.253,1,0.959741,1,1,0,157.274,40.2237,-19.3835,73.1113
-157.264,0.992387,0.959741,1,3,0,157.32,38.8906,147.859,73.1113
-157.332,0.969774,0.959741,1,3,0,157.463,41.0511,39.0814,73.1113
-157.867,0.917636,0.959741,1,3,0,157.893,43.4189,49.7202,73.1113
-157.737,0.841347,0.959741,2,7,0,159.282,36.6369,92.3707,73.1113
-157.432,1,0.959741,1,1,0,157.668,37.7166,29.8709,73.1113
-157.469,0.991333,0.959741,1,1,0,157.506,37.5531,33.8998,73.1113
-157.246,0.994785,0.959741,2,3,0,157.508,39.1892,111.427,73.1113
-158.482,0.77334,0.959741,2,3,0,159.141,45.098,69.2836,73.1113
-157.338,0.985482,0.959741,2,3,0,158.613,41.095,140.288,73.1113
-157.563,0.951242,0.959741,2,3,0,157.792,42.3082,87.2744,73.1113
-157.425,1,0.959741,1,1,0,157.547,41.6414,101.175,73.1113
-157.326,0.967313,0.959741,1,3,0,157.729,38.3175,99.4595,73.1113
-157.293,1,0.959741,1,1,0,157.325,38.5788,117.693,73.1113
-157.248,0.992323,0.959741,1,3,0,157.349,40.131,52.8343,73.1113
-157.246,0.996736,0.959741,1,3,0,157.277,39.1864,62.2575,73.1113
-157.399,0.954134,0.959741,1,3,0,157.52,41.4941,139.773,73.1113
-158.045,0.890759,0.959741,2,3,0,158.451,43.9583,82.0319,73.1113
-157.264,0.959944,0.959741,1,3,0,158.398,38.8996,117.977,73.1113
-157.322,0.972676,0.959741,1,3,0,157.445,40.9759,78.7161,73.1113
-157.995,0.890954,0.959741,1,3,0,158.047,43.811,39.7459,73.1113
-157.581,1,0.959741,1,1,0,157.918,42.3868,105.724,73.1113
-157.272,0.996777,0.959741,1,3,0,157.54,40.4858,31.2356,73.1113
-157.291,0.983306,0.959741,1,3,0,157.403,38.6,84.0028,73.1113
-157.268,0.988065,0.959741,2,3,0,157.402,40.4339,39.5385,73.1113
-158.825,0.718558,0.959741,1,3,0,159.207,45.8786,77.2428,73.1113
-157.682,0.839047,0.959741,1,3,0,160.704,36.7964,40.7366,73.1113
-158.693,0.773697,0.959741,1,1,0,158.696,34.7169,61.8652,73.1113
-160.698,0.857228,0.959741,2,3,0,160.805,32.4211,59.4337,73.1113
-158.669,1,0.959741,2,3,0,160.233,34.7537,141.831,73.1113
-157.251,0.989773,0.959741,1,3,0,158.592,39.0865,69.4106,73.1113
-157.416,0.969441,0.959741,2,3,0,157.504,37.7957,56.8384,73.1113
-157.548,0.968732,0.959741,1,1,0,157.566,37.2383,72.6401,73.1113
-157.548,0.55706,0.959741,1,3,0,160.884,37.2383,78.2145,73.1113
-158.386,0.811741,0.959741,1,1,0,158.386,35.2196,96.3338,73.1113
-159.384,0.921491,0.959741,2,3,0,159.51,33.7801,73.8086,73.1113
-159.654,0.975718,0.959741,2,3,0,160.154,33.4655,105.38,73.1113
-158.144,1,0.959741,1,1,0,159.29,35.6752,54.6833,73.1113
-158.511,0.908769,0.959741,1,1,0,158.661,35.0064,10.8386,73.1113
-160.332,0.868714,0.959741,2,3,0,160.415,32.7615,79.9833,73.1113
-159.717,1,0.959741,2,3,0,160.688,33.395,71.4857,73.1113
-158.753,1,0.959741,1,1,0,159.671,34.6251,155.91,73.1113
-158.427,1,0.959741,1,1,0,158.896,35.1472,112.356,73.1113
-158.42,1,0.959741,1,1,0,158.718,35.1601,63.6901,73.1113
-158.42,0.727744,0.959741,1,1,0,159.393,35.1601,103.315,73.1113
-157.956,1,0.959741,2,3,0,158.392,36.0781,82.3064,73.1113
-157.266,0.956678,0.959741,1,3,0,158.227,40.4096,38.1883,73.1113
-157.621,0.900734,0.959741,1,3,0,157.897,36.9881,33.7531,73.1113
-157.423,1,0.959741,1,1,0,157.585,37.7615,137.469,73.1113
-158.148,0.695133,0.959741,2,3,0,159.791,44.246,99.8486,73.1113
-157.382,0.991014,0.959741,1,3,0,158.024,41.3926,6.08246,73.1113
-157.501,0.961248,0.959741,2,3,0,157.772,42.0317,51.9739,73.1113
-157.349,0.962032,0.959741,1,3,0,157.898,38.1687,54.0402,73.1113
-157.24,0.999081,0.959741,1,3,0,157.34,39.3619,120.384,73.1113
-157.581,0.948744,0.959741,2,3,0,157.676,37.1223,53.3687,73.1113
-157.252,0.998277,0.959741,1,3,0,157.542,39.0673,70.3078,73.1113
-157.252,0.560655,0.959741,1,3,0,159.805,39.0673,109.662,73.1113
-158.99,0.793854,0.959741,2,3,0,159.064,46.2288,52.68,73.1113
-157.26,0.941662,0.959741,1,3,0,159.602,38.9466,76.6316,73.1113
-157.325,0.955647,0.959741,2,3,0,157.569,40.9941,152.751,73.1113
-157.241,0.999145,0.959741,1,3,0,157.317,39.9547,93.1799,73.1113
-159.725,0.563371,0.959741,1,3,0,160.488,33.3867,39.3145,73.1113
-159.455,1,0.959741,1,1,0,160.169,33.6956,63.0601,73.1113
-157.395,1,0.959741,1,3,0,159.068,37.9033,68.7788,73.1113
-157.776,0.830878,0.959741,2,3,0,158.648,43.117,84.6233,73.1113
-157.238,1,0.959741,2,3,0,157.733,39.8223,58.5302,73.1113
-157.251,0.903945,0.959741,2,3,0,157.957,39.0871,49.0382,73.1113
-157.318,0.985328,0.959741,2,3,0,157.373,38.3806,39.1715,73.1113
-157.343,0.965643,0.959741,1,3,0,157.588,41.1286,105.52,73.1113
-157.261,0.994713,0.959741,2,3,0,157.392,40.3417,88.2412,73.1113
-157.909,0.909705,0.959741,2,3,0,158.07,43.5523,65.9955,73.1113
-157.256,0.967144,0.959741,1,3,0,158.189,38.9991,122.862,73.1113
-158.111,0.836517,0.959741,1,3,0,158.236,35.742,57.4135,73.1113
-157.329,1,0.959741,1,3,0,157.958,38.2958,28.861,73.1113
-157.359,0.960492,0.959741,1,3,0,157.64,41.2411,104.15,73.1113
-157.978,0.907864,0.959741,1,3,0,158.005,43.7618,-5.52797,73.1113
-157.715,1,0.959741,1,1,0,157.968,42.9038,4.97192,73.1113
-157.504,0.916557,0.959741,1,3,0,158.569,37.4065,72.2265,73.1113
-157.504,0.489932,0.959741,1,3,0,160.488,37.4065,69.9898,73.1113
-158.321,0.689348,0.959741,2,3,0,159.945,44.7003,44.6403,73.1113
-157.621,0.839041,0.959741,2,7,0,159.783,36.9871,80.9303,73.1113
-159.859,0.741742,0.959741,2,7,0,159.866,47.9009,134.244,73.1113
-159.146,1,0.959741,1,1,0,159.927,46.551,110.762,73.1113
-157.981,1,0.959741,1,1,0,158.92,43.7707,122.811,73.1113
-157.303,0.948055,0.959741,1,3,0,158.464,38.4991,45.915,73.1113
-159.639,0.620576,0.959741,1,3,0,159.903,33.4826,21.5912,73.1113
-157.238,0.97518,0.959741,1,3,0,159.647,39.4358,37.5778,73.1113
-159.035,0.669555,0.959741,1,3,0,159.455,34.226,100.944,73.1113
-159.052,1,0.959741,2,7,0,159.052,46.3591,125.457,73.1113
-159.279,0.958326,0.959741,1,1,0,159.575,46.8155,113.387,73.1113
-161.302,0.691519,0.959741,1,1,0,161.346,50.2757,-41.2261,73.1113
-157.273,1,0.959741,2,3,0,160.553,38.7864,38.6937,73.1113
-157.84,0.900357,0.959741,2,3,0,158.135,36.3587,96.257,73.1113
-157.418,1,0.959741,1,1,0,157.739,37.7832,72.1588,73.1113
-157.367,0.849482,0.959741,2,3,0,158.641,41.2996,64.7531,73.1113
-157.26,0.985592,0.959741,1,3,0,157.485,38.9533,118.331,73.1113
-157.769,0.914438,0.959741,2,3,0,157.996,36.5469,84.7635,73.1113
-158.094,0.921236,0.959741,1,1,0,158.161,35.7765,167.717,73.1113
-157.258,0.958425,0.959741,1,3,0,158.348,40.2967,75.6146,73.1113
-157.468,0.937527,0.959741,1,3,0,157.65,37.5559,94.5334,73.1113
-157.364,1,0.959741,1,1,0,157.454,38.0732,-26.8132,73.1113
-157.237,1,0.959741,2,3,0,157.349,39.748,94.6275,73.1113
-157.236,0.997958,0.959741,2,3,0,157.251,39.6329,38.4534,73.1113
-157.432,0.95464,0.959741,1,3,0,157.494,37.718,52.9571,73.1113
-157.683,0.941104,0.959741,1,1,0,157.692,36.7924,15.9266,73.1113
-158.807,0.751442,0.959741,1,1,0,158.809,34.546,53.1467,73.1113
